trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1699,True,"{'a': 0, 'e': 0}",20,0,-26.151468667846625,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1700,True,"{'a': 0, 'e': 0}",35,0,28.554037296971373,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
1701,True,"{'a': 0, 'e': 0}",25,0,-33.705526542168414,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 1}",0
1702,True,"{'a': 0, 'e': 0}",30,0,-80.27349395928788,"{0: 25, 1: 2, 2: 0, 3: 1, 4: 2}",0
1703,True,"{'a': 0, 'e': 0}",25,0,26.474968684284022,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1704,True,"{'a': 0, 'e': 0}",20,0,-80.05621704944228,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
1705,True,"{'a': 0, 'e': 0}",20,0,23.794713231363048,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1706,True,"{'a': 0, 'e': 0}",20,0,-38.91340326017267,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1707,True,"{'a': 0, 'e': 0}",20,0,15.372248585640959,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1708,True,"{'a': 0, 'e': 0}",25,11,2.9084043194826643,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1709,True,"{'a': 0, 'e': 0}",25,0,-21.65475906203528,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1710,True,"{'a': 0, 'e': 0}",20,0,-20.3582996635763,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1711,True,"{'a': 0, 'e': 0}",20,0,25.079542954125714,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1712,True,"{'a': 0, 'e': 0}",20,0,31.827776308752828,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1713,True,"{'a': 0, 'e': 0}",20,0,-20.355916476272657,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1714,True,"{'a': 0, 'e': 0}",25,0,-28.560536308966178,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1715,True,"{'a': 0, 'e': 0}",35,3,9.229587803428144,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 1}",1
1716,True,"{'a': 0, 'e': 0}",20,0,8.948239768432975,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1717,True,"{'a': 0, 'e': 0}",25,0,-58.52812929186515,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
1718,True,"{'a': 0, 'e': 0}",25,0,-17.23097467241399,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1719,True,"{'a': 0, 'e': 0}",30,0,-19.494326814920548,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
1720,True,"{'a': 0, 'e': 0}",20,0,-36.13800997253501,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1721,True,"{'a': 0, 'e': 0}",20,0,21.29207888151823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1722,True,"{'a': 0, 'e': 0}",20,0,-15.806488642214115,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1723,True,"{'a': 0, 'e': 0}",25,0,6.890255304171317,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1724,True,"{'a': 0, 'e': 0}",25,0,-103.99567997684744,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 3}",0
1725,True,"{'a': 0, 'e': 0}",25,0,15.884668315655901,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1726,True,"{'a': 0, 'e': 0}",30,0,-26.926576357272545,"{0: 26, 1: 1, 2: 1, 3: 2, 4: 0}",0
1727,True,"{'a': 0, 'e': 0}",25,6,-138.4248654833497,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 3}",1
1728,True,"{'a': 0, 'e': 0}",30,0,-123.7551456885808,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 3}",0
1729,True,"{'a': 0, 'e': 0}",30,0,19.672042115960483,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1730,True,"{'a': 0, 'e': 0}",20,0,-45.77917284127572,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1731,True,"{'a': 0, 'e': 0}",20,0,-88.22910022793351,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1732,True,"{'a': 0, 'e': 0}",30,0,-37.88143924865017,"{0: 26, 1: 0, 2: 1, 3: 3, 4: 0}",0
1733,True,"{'a': 0, 'e': 0}",25,0,-14.2092313623168,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1734,True,"{'a': 0, 'e': 0}",20,0,-20.811345818993612,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1735,True,"{'a': 0, 'e': 0}",20,0,-20.258405287035536,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1736,True,"{'a': 0, 'e': 0}",25,0,-63.24078353883456,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
1737,True,"{'a': 0, 'e': 0}",25,0,-78.03703787709317,"{0: 21, 1: 0, 2: 0, 3: 3, 4: 1}",0
1738,True,"{'a': 0, 'e': 0}",25,0,15.172926382399192,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1739,True,"{'a': 0, 'e': 0}",30,0,-53.136335161911965,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 2}",0
1740,True,"{'a': 0, 'e': 0}",20,0,2.871286510272369,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1741,True,"{'a': 0, 'e': 0}",20,0,16.681858431034534,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1742,True,"{'a': 0, 'e': 0}",20,9,18.2795995306333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1743,True,"{'a': 0, 'e': 0}",20,0,-86.91176388445037,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
1744,True,"{'a': 0, 'e': 0}",30,0,-12.746934478577275,"{0: 28, 1: 0, 2: 0, 3: 2, 4: 0}",0
1745,True,"{'a': 0, 'e': 0}",20,0,-55.81740563987229,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
1746,True,"{'a': 0, 'e': 0}",30,0,-85.68462998386873,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 2}",0
1747,True,"{'a': 0, 'e': 0}",20,8,16.40855619080621,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,True,"{'a': 0, 'e': 0}",30,0,-80.85690872108204,"{0: 26, 1: 0, 2: 1, 3: 1, 4: 2}",0
1749,True,"{'a': 0, 'e': 0}",20,13,1.4847293965987711,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1750,True,"{'a': 0, 'e': 0}",30,0,-101.58577217157725,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
1751,True,"{'a': 0, 'e': 0}",20,8,10.226772898994888,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1752,True,"{'a': 0, 'e': 0}",30,0,-57.51277154747326,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
1753,True,"{'a': 0, 'e': 0}",20,0,-25.014488937371336,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1754,True,"{'a': 0, 'e': 0}",20,0,-19.470476722578272,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1755,True,"{'a': 0, 'e': 0}",25,0,-6.538828761595781,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1756,True,"{'a': 0, 'e': 0}",35,0,-73.2073253842558,"{0: 29, 1: 1, 2: 1, 3: 3, 4: 1}",0
1757,True,"{'a': 0, 'e': 0}",20,0,2.066788710974399,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1758,True,"{'a': 0, 'e': 0}",30,0,33.940152698627166,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1759,True,"{'a': 0, 'e': 0}",20,0,-65.40190000931089,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
1760,True,"{'a': 0, 'e': 0}",20,0,-40.87366550799873,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1761,True,"{'a': 0, 'e': 0}",25,0,-24.88679117569038,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1762,True,"{'a': 0, 'e': 0}",20,0,-53.07271569781824,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1763,True,"{'a': 0, 'e': 0}",20,0,-17.322468538757764,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1764,True,"{'a': 0, 'e': 0}",35,0,-56.15667478088332,"{0: 31, 1: 0, 2: 1, 3: 2, 4: 1}",0
1765,True,"{'a': 0, 'e': 0}",20,0,-13.01636125433013,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1766,True,"{'a': 0, 'e': 0}",20,0,7.005411926659531,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1767,True,"{'a': 0, 'e': 0}",25,0,-79.44070291356954,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
1768,True,"{'a': 0, 'e': 0}",25,0,13.73288887773697,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1769,True,"{'a': 0, 'e': 0}",30,0,-45.39862378914782,"{0: 27, 1: 0, 2: 0, 3: 2, 4: 1}",0
1770,True,"{'a': 0, 'e': 0}",30,0,10.981443235808669,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
1771,True,"{'a': 0, 'e': 0}",20,0,-30.129606363551364,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1772,True,"{'a': 0, 'e': 0}",20,0,-37.314284930636134,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1773,True,"{'a': 0, 'e': 0}",25,0,-30.11161744965198,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1774,True,"{'a': 0, 'e': 0}",20,0,-57.25340949772645,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
1775,True,"{'a': 0, 'e': 0}",25,0,12.442839781243395,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
1776,True,"{'a': 0, 'e': 0}",20,14,8.062150066528993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,True,"{'a': 0, 'e': 0}",20,0,-101.22890666624586,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
1778,True,"{'a': 0, 'e': 0}",25,0,-100.24306252456904,"{0: 21, 1: 0, 2: 0, 3: 2, 4: 2}",0
1779,True,"{'a': 0, 'e': 0}",30,0,-122.56762016448204,"{0: 22, 1: 2, 2: 2, 3: 2, 4: 2}",0
1780,True,"{'a': 0, 'e': 0}",20,0,-77.93375942059282,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
1781,True,"{'a': 0, 'e': 0}",20,0,-35.026865037788276,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1782,True,"{'a': 0, 'e': 0}",30,10,27.04586307506647,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,True,"{'a': 0, 'e': 0}",20,0,-13.755997113277816,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1784,True,"{'a': 0, 'e': 0}",20,0,-22.491832223389892,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1785,True,"{'a': 0, 'e': 0}",20,0,-37.51058069027023,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1786,True,"{'a': 0, 'e': 0}",25,0,-62.29363564580548,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
1787,True,"{'a': 0, 'e': 0}",20,0,-24.21794476608799,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1788,True,"{'a': 0, 'e': 0}",25,0,-15.78251620909537,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1789,True,"{'a': 0, 'e': 0}",30,18,-23.700462658281552,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1790,True,"{'a': 0, 'e': 0}",30,0,-30.34064180213362,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
1791,True,"{'a': 0, 'e': 0}",35,0,-46.173256599365786,"{0: 31, 1: 0, 2: 2, 3: 1, 4: 1}",0
1792,True,"{'a': 0, 'e': 0}",20,0,-83.43865324006376,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
1793,True,"{'a': 0, 'e': 0}",30,0,-80.6722340335518,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 3}",0
1794,True,"{'a': 0, 'e': 0}",25,0,-53.39766384243325,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
1795,True,"{'a': 0, 'e': 0}",20,0,-78.5856138572019,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
1796,True,"{'a': 0, 'e': 0}",20,0,-16.969726047214905,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1797,True,"{'a': 0, 'e': 0}",20,0,6.350529724937606,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1798,True,"{'a': 0, 'e': 0}",25,0,10.248129794019395,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1799,True,"{'a': 0, 'e': 0}",30,0,14.22667339895444,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1800,True,"{'a': 0, 'e': 0}",20,0,22.126497735018695,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1801,True,"{'a': 0, 'e': 0}",30,0,-39.07923997056893,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
1802,True,"{'a': 0, 'e': 0}",20,0,5.939731452013527,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1803,True,"{'a': 0, 'e': 0}",20,0,12.04199080209846,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1804,True,"{'a': 0, 'e': 0}",20,0,-13.708631479843401,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1805,True,"{'a': 0, 'e': 0}",20,3,-8.703300153827158,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
1806,True,"{'a': 0, 'e': 0}",30,16,19.838152801442295,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1807,True,"{'a': 0, 'e': 0}",25,0,20.455602169102598,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1808,True,"{'a': 0, 'e': 0}",25,0,-73.0432244174121,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
1809,True,"{'a': 0, 'e': 0}",35,0,1.1304172659256775,"{0: 31, 1: 3, 2: 0, 3: 1, 4: 0}",0
1810,True,"{'a': 0, 'e': 0}",20,0,17.778148437957377,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1811,True,"{'a': 0, 'e': 0}",25,0,-77.10380707961012,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
1812,True,"{'a': 0, 'e': 0}",30,12,24.98866861426555,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,True,"{'a': 0, 'e': 0}",25,0,-36.32146482357712,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
1814,True,"{'a': 0, 'e': 0}",20,0,3.0170066936664925,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1815,True,"{'a': 0, 'e': 0}",20,0,-90.73648144903072,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1816,True,"{'a': 0, 'e': 0}",25,20,7.5016190346274545,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,True,"{'a': 0, 'e': 0}",35,0,-19.443208731221496,"{0: 32, 1: 1, 2: 1, 3: 0, 4: 1}",0
1818,True,"{'a': 0, 'e': 0}",25,0,-205.11219318720094,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 5}",0
1819,True,"{'a': 0, 'e': 0}",25,2,20.765807506414543,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1820,True,"{'a': 0, 'e': 0}",25,0,-51.56738433140889,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1821,True,"{'a': 0, 'e': 0}",20,0,24.032513144155295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1822,True,"{'a': 0, 'e': 0}",25,0,-50.5845116014319,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1823,True,"{'a': 0, 'e': 0}",30,0,-27.343787471642763,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
1824,True,"{'a': 0, 'e': 0}",30,0,18.72503140370762,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
1825,True,"{'a': 0, 'e': 0}",25,0,-13.34847405277127,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1826,True,"{'a': 0, 'e': 0}",30,0,-80.27651600838178,"{0: 26, 1: 0, 2: 1, 3: 1, 4: 2}",0
1827,True,"{'a': 0, 'e': 0}",25,11,-44.12904977388384,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
1828,True,"{'a': 0, 'e': 0}",25,2,-91.12470202701314,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 2}",1
1829,True,"{'a': 0, 'e': 0}",20,0,-16.99563835405204,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1830,True,"{'a': 0, 'e': 0}",20,0,-99.31400453776554,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
1831,True,"{'a': 0, 'e': 0}",20,0,-21.37035925245228,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1832,True,"{'a': 0, 'e': 0}",20,8,-2.6059265023103313,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1833,True,"{'a': 0, 'e': 0}",20,0,-62.441336008613554,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1834,True,"{'a': 0, 'e': 0}",20,0,-3.4157735277332413,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1835,True,"{'a': 0, 'e': 0}",20,0,-56.49775866581509,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 0}",0
1836,True,"{'a': 0, 'e': 0}",25,0,-11.370394240918788,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
1837,True,"{'a': 0, 'e': 0}",20,0,-5.332425468989472,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1838,True,"{'a': 0, 'e': 0}",20,0,-26.082829847269554,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1839,True,"{'a': 0, 'e': 0}",25,8,-14.208020259273171,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1840,True,"{'a': 0, 'e': 0}",20,0,-25.661571854118908,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
1841,True,"{'a': 0, 'e': 0}",25,0,4.203914419040348,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1842,True,"{'a': 0, 'e': 0}",20,0,-24.596453952703527,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1843,True,"{'a': 0, 'e': 0}",25,0,28.667209994680064,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1844,True,"{'a': 0, 'e': 0}",20,0,-4.579647641034787,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1845,True,"{'a': 0, 'e': 0}",20,0,-61.542202711359806,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1846,True,"{'a': 0, 'e': 0}",25,0,-25.386261161182183,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
1847,True,"{'a': 0, 'e': 0}",20,6,22.41825773000838,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,True,"{'a': 0, 'e': 0}",30,0,-37.82886900878418,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
1849,True,"{'a': 0, 'e': 0}",25,0,-33.35144666404251,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
1850,True,"{'a': 0, 'e': 0}",30,0,36.0836995366205,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1851,True,"{'a': 0, 'e': 0}",30,6,-53.62903248716976,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 1}",1
1852,True,"{'a': 0, 'e': 0}",30,0,-66.35702241117531,"{0: 24, 1: 3, 2: 0, 3: 2, 4: 1}",0
1853,True,"{'a': 0, 'e': 0}",20,0,26.319476407126444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,True,"{'a': 0, 'e': 0}",20,0,-29.50290999485114,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
1855,True,"{'a': 0, 'e': 0}",25,0,-37.78686139558245,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1856,True,"{'a': 0, 'e': 0}",35,0,-28.239171966734972,"{0: 31, 1: 2, 2: 1, 3: 0, 4: 1}",0
1857,True,"{'a': 0, 'e': 0}",30,17,11.592252552038175,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1858,True,"{'a': 0, 'e': 0}",20,0,-29.865363069515258,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1859,True,"{'a': 0, 'e': 0}",30,1,27.9410912713164,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 0}",1
1860,True,"{'a': 0, 'e': 0}",20,0,-3.3149856838553418,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1861,True,"{'a': 0, 'e': 0}",20,0,22.226750774687204,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1862,True,"{'a': 0, 'e': 0}",20,0,-21.67670383548694,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1863,True,"{'a': 0, 'e': 0}",20,0,-21.768477923912975,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1864,True,"{'a': 0, 'e': 0}",20,0,31.047901409299993,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1865,True,"{'a': 0, 'e': 0}",30,0,34.68802546692483,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1866,True,"{'a': 0, 'e': 0}",30,0,-4.388153470604171,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
1867,True,"{'a': 0, 'e': 0}",20,0,-45.899791226780714,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
1868,True,"{'a': 0, 'e': 0}",25,0,12.26038382739847,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1869,True,"{'a': 0, 'e': 0}",25,0,30.29119751181442,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1870,True,"{'a': 0, 'e': 0}",30,0,17.383073832365724,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
1871,True,"{'a': 0, 'e': 0}",25,0,-80.42448373186068,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1872,True,"{'a': 0, 'e': 0}",25,9,-1.672764140604028,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1873,True,"{'a': 0, 'e': 0}",25,0,-57.61914747026678,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
1874,True,"{'a': 0, 'e': 0}",20,2,-60.954401259585545,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
1875,True,"{'a': 0, 'e': 0}",20,0,-59.24527770011583,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1876,True,"{'a': 0, 'e': 0}",20,0,-85.76388100594365,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1877,True,"{'a': 0, 'e': 0}",25,3,13.634996025892173,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
1878,True,"{'a': 0, 'e': 0}",20,0,-26.334465547052083,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1879,True,"{'a': 0, 'e': 0}",25,0,-86.40737769731285,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1880,True,"{'a': 0, 'e': 0}",25,0,-20.98196548384153,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1881,True,"{'a': 0, 'e': 0}",25,0,-19.66955920452349,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1882,True,"{'a': 0, 'e': 0}",25,0,-42.52068322321062,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1883,True,"{'a': 0, 'e': 0}",25,0,-73.24978861059137,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
1884,True,"{'a': 0, 'e': 0}",25,6,26.164128777602645,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,True,"{'a': 0, 'e': 0}",20,0,23.568173714247003,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1886,True,"{'a': 0, 'e': 0}",20,0,13.311311792931017,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1887,True,"{'a': 0, 'e': 0}",25,0,-45.620420554128906,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
1888,True,"{'a': 0, 'e': 0}",20,0,-103.39497269210715,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
1889,True,"{'a': 0, 'e': 0}",25,0,-36.954811332277096,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
1890,True,"{'a': 0, 'e': 0}",35,0,-18.416779809514377,"{0: 32, 1: 1, 2: 1, 3: 0, 4: 1}",0
1891,True,"{'a': 0, 'e': 0}",20,9,-72.86060001178663,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 2}",1
1892,True,"{'a': 0, 'e': 0}",20,0,20.23118260834262,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1893,True,"{'a': 0, 'e': 0}",20,0,21.916594014692457,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1894,True,"{'a': 0, 'e': 0}",25,0,-94.28845162361704,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
1895,True,"{'a': 0, 'e': 0}",20,0,-9.596474015157339,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1896,True,"{'a': 0, 'e': 0}",30,0,-96.55477623209318,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 3}",0
1897,True,"{'a': 0, 'e': 0}",30,9,-64.74731028768207,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 1}",1
1898,True,"{'a': 0, 'e': 0}",25,0,-22.453200282351236,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1899,True,"{'a': 0, 'e': 0}",20,0,-86.9657885828974,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
1900,True,"{'a': 0, 'e': 0}",35,0,-30.161206972792233,"{0: 31, 1: 2, 2: 0, 3: 1, 4: 1}",0
1901,True,"{'a': 0, 'e': 0}",30,0,-14.89879443013458,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
1902,True,"{'a': 0, 'e': 0}",20,0,-40.48797436861477,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1903,True,"{'a': 0, 'e': 0}",25,0,-12.257821923468569,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1904,True,"{'a': 0, 'e': 0}",20,0,-40.17282960284015,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
